UID_NUCCORE	ACC_NUCCORE	Description_NUCCORE	CreateDate_NUCCORE	Topology_NUCCORE	Completeness_NUCCORE	TaxonID_NUCCORE	Genome_NUCCORE	Length_NUCCORE	Source_NUCCORE	UID_ASSEMBLY	Status_ASSEMBLY	SeqReleaseDate_ASSEMBLY	SubmissionDate_ASSEMBLY	Latest_ASSEMBLY	UID_BIOSAMPLE	ACC_BIOSAMPLE	Location_BIOSAMPLE	Coordinates_BIOSAMPLE	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	taxon_name	taxon_rank	lineage	taxon_species_id	taxon_species_name	taxon_genus_id	taxon_genus_name	taxon_family_id	taxon_family_name	taxon_order_id	taxon_order_name	taxon_class_id	taxon_class_name	taxon_phylum_id	taxon_phylum_name	taxon_superkingdom_id	taxon_superkingdom_name	loc_lat	loc_lng	loc_parsed	GC_NUCCORE	Identical	OldVersion	hits_rMLST	hitscount_rMLST	D1	D2	plasmidfinder	pmlst	relaxase_type	mpf_type	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	host	country	isolation.source	reference.title	journal	pmid	subtype	abstract
1848400228	NZ_KP776609	Escherichia coli strain OM26 plasmid pOM26-1, complete sequence	2020/6/3	circular	complete	562	plasmid	45122	RefSeq	Missing	Missing	Missing	Missing	Missing	14226560	SAMN14226560	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.87070609	KP776609	Missing	Missing	0	-2.9129915	18.501818	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	KP776609	0	Escherichia coli	Missing	Oman	Missing	Characterization of NDM-7 Carbapenemase-Producing Escherichia coli Isolates in the Arabian Peninsula	Microb Drug Resist 23 (7), 871-878 (2017)	28156193	NDM-7	AIM: The purpose of this study was to characterize the New Delhi metallo-beta lactamase (NDM)-7-producing Enterobacteriaceae isolated in the Arabian Peninsula. METHODS: Enterobacteriaceae identified to carry blaNDM-7 in a collection of 157 NDM-producing isolates from Kuwait, Oman, Saudi Arabia, and the United Arab Emirates (UAE) were investigated for their antibiotic and disinfectant susceptibility, and resistance gene content. The virulence profile, phylogenetic and sequence types of the isolates were also determined. The plasmids carrying the blaNDM-7 were transferred, and their complete nucleotide sequence was determined. RESULTS: Four NDM-7-producing Escherichia coli isolated in Kuwait, Oman, and the UAE, respectively, were identified. They were clonally unrelated, carried a few virulence determinants only, and belonged to clonal complexes CC10 and CC23, or ST448. They were all multi-drug resistant but remained susceptible to fosfomycin, tigecycline, and colistin. In all isolates, blaNDM-7 was located on IncX3 type plasmids of a variable size, not harboring any further resistance genes. The plasmids exhibited a high degree of similarity to each other and to pKpN01-NDM7 from Canada, with various size deletions and insertions. CONCLUSIONS: Our findings show that IncX3 type plasmids play an important role in the spread of the currently rare NDM-7 variant in the Arabian Peninsula. This association of blaNDM-7 with the IncX3-type plasmid is particularly worrisome, as this type of plasmid was proved to spread other carbapenemases in various species of Enterobacteriaceae worldwide at a high efficiency.
1848408583	NZ_MH329656	Escherichia coli strain 92944 plasmid p92944-CTXM, complete sequence	2020/6/3	circular	complete	562	plasmid	69018	RefSeq	Missing	Missing	Missing	Missing	Missing	14228174	SAMN14228174	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	51.65174302	MH329656	Missing	Missing	0	1.194802	3.7788978	IncFII(pHN7A8)_1, JN232517	IncF RST(F33:A-:B-):FIA(-);FIB(-);FIC(5?);FII(33);FIIK(-);FIIS(-);FIIY(-)	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Sequence of plasmid p92944-CTXM from Escherichia coli clinical isolate 92944 harboring MCR-1 and NDM-9	Unpublished	Missing	Missing	Missing
1848408403	NZ_MG196294	Escherichia coli strain THSJ02 plasmid pHNTH02-1, complete sequence	2020/6/3	circular	complete	562	plasmid	118337	RefSeq	Missing	Missing	Missing	Missing	Missing	14228540	SAMN14228540	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	54.70393875	MG196294	Missing	Missing	0	-1.7277807	4.258109	IncB/O/K/Z_1, CU928147	Missing	MOBP	MPF_I	conjugative	MG196294	0	Escherichia coli	Missing	Missing	retail meat	Direct Submission	Submitted (13-OCT-2017) College of Veterinary Medicine, South China Agricultural University, Wushan, Tianhe District, Guangzhou, Guangdong 510642, China	Missing	NDM-9	Missing
1848408255	NZ_MG271839	Escherichia coli strain SDX5C138 plasmid pHNSD138-1, complete sequence	2020/6/3	circular	complete	562	plasmid	103506	RefSeq	Missing	Missing	Missing	Missing	Missing	14228502	SAMN14228502	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	54.03261647	MG271839	Missing	Missing	0	-1.6998974	4.259059	IncB/O/K/Z_1, CU928147	Missing	MOBP	MPF_I	conjugative	MG271839	0	Escherichia coli	Missing	Missing	chicken	Direct Submission	Submitted (26-OCT-2017) College of Veterinary Medicine, South China Agricultural University, Wushan,Tianhe District, Guangzhou, Guangdong 510642, China	Missing	NDM-9	Missing
1848407738	NZ_MG838206	Escherichia coli strain 92944 plasmid p92944-NDM, complete sequence	2020/6/3	circular	complete	562	plasmid	118644	RefSeq	Missing	Missing	Missing	Missing	Missing	14228346	SAMN14228346	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	54.30194532	MG838206	Missing	Missing	0	-1.7276112	4.257253	IncB/O/K/Z_1, CU928147	Missing	MOBP	MPF_I	conjugative	MG838206	0	Escherichia coli	Missing	Missing	Missing	Sequence of plasmid p92944-NDM from Escherichia coli clinical isolate 92944 harboring MCR-1 and NDM-9	Unpublished	Missing	NDM-9	Missing
1848407501	NZ_MH329870	Escherichia coli strain 92944 plasmid p92944-MCR, complete sequence	2020/6/3	circular	complete	562	plasmid	198366	RefSeq	Missing	Missing	Missing	Missing	Missing	14228173	SAMN14228173	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.08148574	MH329870	Missing	Missing	0	11.02784	-7.9134173	IncHI2A_1, BX664015|IncHI2_1, BX664015	IncHI2 DLST(-):smr0018(3);smr0199(-)	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Sequence of plasmid p92944-MCR from Escherichia coli clinical isolate 92944 harboring MCR-1 and NDM-9	Unpublished	Missing	Missing	Missing
1848407465	NZ_MG838205	Escherichia coli strain 92944 plasmid p92944-mph, complete sequence	2020/6/3	circular	complete	562	plasmid	147163	RefSeq	Missing	Missing	Missing	Missing	Missing	14228347	SAMN14228347	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	50.81100548	MG838205	Missing	Missing	0	1.6853422	4.7386084	IncFII(pCoo)_1, CR942285|IncFIB(AP001918)_1, AP001918	IncF RST(F16:A-:B1):FIA(-);FIB(1);FIC(-);FII(16);FIIK(-);FIIS(-);FIIY(-)	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Sequence of plasmid p92944-mph from Escherichia coli clinical isolate 92944 harboring MCR-1 and NDM-9	Unpublished	Missing	Missing	Missing
1848406038	NZ_MG860488	Escherichia coli strain 92944 plasmid p92944-TEM, complete sequence	2020/6/3	circular	complete	562	plasmid	109904	RefSeq	Missing	Missing	Missing	Missing	Missing	14228342	SAMN14228342	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	51.73697045	MG860488	Missing	Missing	0	0.21279146	-3.6037734	IncY_1, K02380|IncFIA(HI1)_1, AF250878	IncF RST(F-:A-:B-):FIA(~22);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Sequence of plasmid p92944-TEM from Escherichia coli clinical isolate 92944 harboring MCR-1 and NDM-9	Unpublished	Missing	Missing	Missing
1848402291	NZ_KX505142	Cronobacter sakazakii strain WF-5-19C plasmid pWF-5-19C_mcr-1, complete sequence	2020/6/3	circular	complete	28141	plasmid	65203	RefSeq	Missing	Missing	Missing	Missing	Missing	14227078	SAMN14227078	Missing	Missing	Missing	Missing	Missing	Cronobacter sakazakii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Cronobacter	28141	Cronobacter sakazakii	413496	Cronobacter	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	42.63607503	KX505142	Missing	Missing	0	4.771625	7.015565	IncI2(Delta)_1, AP002527	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	China:Shandong	chicken feces	Emergence of colistin resistance gene mcr-1 in Cronobacter sakazakii producing NDM-9 and Escherichia coli from the same animal	Unpublished	Missing	Missing	Missing
1845006330	NZ_KM210088	Acinetobacter sp. JN247 plasmid pNDM-JN02, complete sequence	2020/5/24	circular	complete	1594212	plasmid	41084	RefSeq	Missing	Missing	Missing	Missing	Missing	14226448	SAMN14226448	Missing	Missing	Missing	Missing	Missing	Acinetobacter sp. JN247	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; unclassified Acinetobacter	1594212	Acinetobacter sp. JN247	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	38.31661961	KM210088	Missing	Missing	0	1.068032	-6.4260645	Missing	Missing	MOBQ	MPF_T	conjugative	KM210086	0	Acinetobacter lwoffii	Homo sapiens	China: JiNan	feces	A novel New Delhi metallo-beta-lactamase variant, NDM-14, isolated in a Chinese Hospital possesses increased enzymatic activity against carbapenems	Antimicrob Agents Chemother 59 (4), 2450-2453 (2015)	25645836	NDM-1	A novel New Delhi metallo-beta-lactamase (NDM) variant, NDM-14, was identified in clinical isolate Acinetobacter lwoffii JN49-1, which was recovered from an intensive care unit patient at a local hospital in China. NDM-14, which differs from other existing enzymes by an amino acid substitution at position 130 (Asp130Gly), possesses enzymatic activity toward carbapenems that is greater than that of NDM-1. Kinetic data indicate that NDM-14 has a higher affinity for imipenem and meropenem.
1842912739	NZ_MK053934	Acinetobacter nosocomialis strain IEC38057 plasmid pIEC38057, complete sequence	2020/5/18	circular	complete	106654	plasmid	41085	RefSeq	Missing	Missing	Missing	Missing	Missing	14227957	SAMN14227957	Missing	Missing	Missing	Missing	Missing	Acinetobacter nosocomialis	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	106654	Acinetobacter nosocomialis	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	38.31812097	MK053934	Missing	Missing	0	1.0593703	-6.429535	Missing	Missing	MOBQ	MPF_T	conjugative	MK053934	0	Acinetobacter nosocomialis	Missing	Brazil	Blood	Spread of NDM-1 and IMP-1 and emergence of polymixin resistance among distinct Acinetobacter species in Brazil	Unpublished	Missing	NDM-1	Missing
1842886307	NZ_KT965093	Acinetobacter towneri strain G295 plasmid pNDM-GJ02, complete sequence	2020/5/18	circular	complete	202956	plasmid	62011	RefSeq	Missing	Missing	Missing	Missing	Missing	14226440	SAMN14226440	Missing	Missing	Missing	Missing	Missing	Acinetobacter towneri	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter	202956	Acinetobacter towneri	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	45.40323491	KT965093	Missing	Missing	0	-5.4298563	-3.9302094	Missing	Missing	MOBP	-	mobilizable	KT965093	0	Acinetobacter towneri	Homo sapiens	China: Guangzhou	stool culture	Direct Submission	Submitted (07-JUL-2017) Academy of Military Medical Sciences, Chinese PLA Institute for Disease Control & Prevention, 20 Dong-Da Street, Beijing, Beijing 100071, China	Missing	NDM-1	Missing
1842886163	NZ_KT965092	Acinetobacter towneri strain G165 plasmid pNDM-GJ01, complete sequence	2020/5/18	circular	complete	202956	plasmid	30293	RefSeq	Missing	Missing	Missing	Missing	Missing	14226394	SAMN14226394	Missing	Missing	Missing	Missing	Missing	Acinetobacter towneri	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter	202956	Acinetobacter towneri	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	43.44237943	KT965092	Missing	Missing	0	0.93484825	-6.3027153	Missing	Missing	-	-	non-mobilizable	KT965092	0	Acinetobacter towneri	Homo sapiens	China: Guangzhou	stool culture	Direct Submission	Submitted (07-JUL-2017) Academy of Military Medical Sciences, Chinese PLA Institute for Disease Control & Prevention, 20 Dong-Da Street, Beijing, Beijing 100071, China	Missing	NDM-1	Missing
1842880460	NZ_KM210086	Acinetobacter lwoffii strain JN49-1 plasmid pNDM-JN01, complete sequence	2020/5/18	circular	complete	28090	plasmid	41084	RefSeq	Missing	Missing	Missing	Missing	Missing	14226449	SAMN14226449	Missing	Missing	Missing	Missing	Missing	Acinetobacter lwoffii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter	28090	Acinetobacter lwoffii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	38.31905365	KM210086	Missing	Missing	0	1.0608493	-6.425364	Missing	Missing	MOBQ	MPF_T	conjugative	KM210086	0	Acinetobacter lwoffii	Homo sapiens	China: JiNan	feces	A novel New Delhi metallo-beta-lactamase variant, NDM-14, isolated in a Chinese Hospital possesses increased enzymatic activity against carbapenems	Antimicrob Agents Chemother 59 (4), 2450-2453 (2015)	25645836	NDM-1	A novel New Delhi metallo-beta-lactamase (NDM) variant, NDM-14, was identified in clinical isolate Acinetobacter lwoffii JN49-1, which was recovered from an intensive care unit patient at a local hospital in China. NDM-14, which differs from other existing enzymes by an amino acid substitution at position 130 (Asp130Gly), possesses enzymatic activity toward carbapenems that is greater than that of NDM-1. Kinetic data indicate that NDM-14 has a higher affinity for imipenem and meropenem.
1842878942	NZ_KJ003839	Acinetobacter pittii strain Acinetobacter pitti plasmid pNDM-AP, complete sequence	2020/5/18	circular	complete	48296	plasmid	39364	RefSeq	Missing	Missing	Missing	Missing	Missing	14226755	SAMN14226755	Missing	Missing	Missing	Missing	Missing	Acinetobacter pittii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	48296	Acinetobacter pittii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	37.25739254	KJ003839	Missing	Missing	0	1.0537899	-6.4214506	Missing	Missing	MOBQ	MPF_T	conjugative	KJ003839	0	Acinetobacter pittii	Homo sapiens	China	blood	Acinetobacter pitti plasmid metallo-beta-lactamase NDM-1 gene, complete sequence	Unpublished	Missing	NDM-1	Missing
1842809995	NZ_JQ739157	Acinetobacter pittii strain ABCA95 plasmid pABCA95, complete sequence	2020/5/18	circular	complete	48296	plasmid	6544	RefSeq	Missing	Missing	Missing	Missing	Missing	14226234	SAMN14226234	Missing	Missing	Missing	Missing	Missing	Acinetobacter pittii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	48296	Acinetobacter pittii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	47.64669927	JQ739157	Missing	Missing	0	0.80513006	-5.8024454	Missing	Missing	-	-	non-mobilizable	JQ739157	0	Acinetobacter pittii	Missing	Missing	Missing	Epidemiological characteristics and genetic structure of blaNDM-1 in non-baumannii Acinetobacter spp. in China	J Antimicrob Chemother 67 (9), 2114-2122 (2012)	22604448	NDM-1	OBJECTIVES: The goal of this study was to investigate the epidemiological characteristics and the surrounding genetic structure of bla(NDM-1) in non-baumannii Acinetobacter spp. in China. METHODS: Non-baumannii Acinetobacter spp. were collected from 28 provinces in China and were screened for the presence of bla(NDM-1) using PCR. The following four methods were used to classify the Acinetobacter isolates: the Vitek 2 system, 16S-23S rRNA gene intergenic spacer sequencing, amplified rDNA restriction analysis and partial rpoB sequence analysis. An S1-PFGE assay and Southern blot hybridization were performed to determine the plasmid location of bla(NDM-1). The transferability of bla(NDM-1)-harbouring plasmids was confirmed by conjugation experiments and electrotransformation. The surrounding genetic structure of the bla(NDM-1) gene was analysed using a restriction endonuclease-based cloning approach and primer walking. RESULTS: Among 726 non-baumannii Acinetobacter spp., nine isolates collected from six different provinces and assigned to seven different Acinetobacter spp. contained the bla(NDM-1) gene. None of these isolates was directly infectious to the patients or demonstrated an epidemiological importation from abroad. These bla(NDM-1) genes were located on plasmids that could be transferred to Escherichia coli J53 by conjugation and Acinetobacter baylyi ADP1 by electrotransformation. Seven of the nine strains shared a common genetic structure in which bla(NDM-1) was flanked by two copies of ISAba125. CONCLUSIONS: The clinical challenge posed by bla(NDM-1) is currently minimal in China; however, more attention should be devoted to monitoring the dissemination of this gene due to its potential transferability via the ISAba125-associated transposon.
