Scientific name	Protein	BioSample	Location	Collection date	Isolate	AMRFinderPlus analysis type	Isolation type	Contig	Start	Assembly	Stop	Host	Isolation source	Strand	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	% Identity to reference
Klebsiella pneumoniae	WP_004201164.1	SAMN07792096	Thailand: Chonburi	42826	PDT000311279.1	COMBINED	clinical	NZ_CP024039.1	53479	GCA_003073235.1	54291	Homo sapiens		-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3720962	Romania	2014	PDT000370244.1	COMBINED	clinical	NZ_UJBN01000045.1	350	GCA_900503275.1	1162	Homo sapiens	urine	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3729748	Turkey	2013	PDT000370637.1	COMBINED	clinical	NZ_UJVZ01000060.1	4281	GCA_900508595.1	5093	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10583476	China: Sichuan	2017	PDT000436730.1	COMBINED	clinical	NZ_RXHF01000032.1	40486	GCA_004011635.1	41298	Homo sapiens	urine	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10907304	United Kingdom	2017	PDT000468095.1	COMBINED	clinical	NZ_SGOJ01000039.1	384	GCA_004208865.1	1196	Homo sapiens		+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10956215	Malaysia: Johor	42597	PDT000469334.1	COMBINED	clinical	NZ_SHTW01000037.1	14595	GCA_004294635.1	15407	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10956211	Malaysia: Johor	41031	PDT000469335.1	COMBINED	clinical	NZ_SHUA01000036.1	16057	GCA_004294655.1	16869	Homo sapiens	urine	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10956210	Malaysia: Johor	41009	PDT000469336.1	COMBINED	clinical	NZ_SHUB01000053.1	2252	GCA_004294665.1	3064	Homo sapiens	urine	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10956214	Malaysia: Johor	42600	PDT000469337.1	COMBINED	clinical	NZ_SHTX01000053.1	2183	GCA_004294685.1	2995	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10956212	Malaysia: Johor	42101	PDT000469339.1	COMBINED	clinical	NZ_SHTZ01000050.1	228	GCA_004294745.1	1040	Homo sapiens	urine	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10956209	Malaysia: Johor	40983	PDT000469340.1	COMBINED	clinical	NZ_SHUC01000041.1	2198	GCA_004294785.1	3010	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10736433	China	2016	PDT000473841.1	COMBINED	environmental/other	NZ_SGRB01000038.1	2311	GCA_004321285.1	3123	Migratory bird	feces	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11366425	Malaysia: Johor	42145	PDT000492488.1	COMBINED	clinical	NZ_SSCY01000065.1	3904	GCA_004795615.1	4716	Homo sapiens	urine	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11366423	Malaysia: Johor	41052	PDT000492489.1	COMBINED	clinical	NZ_SSDA01000038.1	40302	GCA_004795625.1	41114	Homo sapiens	urine	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399371	Thailand	43277	PDT000495895.1	COMBINED	clinical	NZ_SSYN01000035.1	12801	GCA_004830305.1	13613	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN07602138	"China: Sichuan, Chengdu"	2017	PDT000270539.1	COMBINED	clinical	NZ_NTBE01000034.1	40486	GCA_002811735.1	41298	Homo sapiens		+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_032495622.1	SAMN08238507	Bangladesh: Dhaka	42697	PDT000275567.1	COMBINED	clinical	NZ_PKNC01000098.1	15338	GCA_002848835.1	16150	Homo sapiens		+	blaNDM-7	subclass B1 metallo-beta-lactamase NDM-7	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN07609090	China: Sichuan	2017	PDT000276152.1	COMBINED	clinical	NZ_NWFE01000027.1	29225	GCA_002853455.1	30037	Homo sapiens		+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN07609088	China: Sichuan	2017	PDT000276153.2	COMBINED	clinical	NZ_CP037965.1	27301	GCA_002853475.2	28113	Homo sapiens		+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN07609089	China: Sichuan	2017	PDT000276154.1	COMBINED	clinical	NZ_NWFF01000022.1	40486	GCA_002853465.1	41298	Homo sapiens		+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399325	Thailand	42731	PDT000495900.1	COMBINED	clinical	NZ_SSYT01000051.1	457	GCA_004830395.1	1269	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399359	Thailand	43140	PDT000495901.1	COMBINED	clinical	NZ_SSYZ01000045.1	458	GCA_004830435.1	1270	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399337	Thailand	43220	PDT000495902.1	COMBINED	clinical	NZ_SSYD01000049.1	485	GCA_004830385.1	1297	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11419421	Thailand	42408	PDT000495907.1	COMBINED	clinical	NZ_SSZO01000070.1	7538	GCA_004830525.1	8350	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11419357	Thailand	42380	PDT000495910.1	COMBINED	clinical	NZ_STAW01000073.1	1193	GCA_004830605.1	2005	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399336	Thailand	43242	PDT000495917.1	COMBINED	clinical	NZ_SSYE01000050.1	485	GCA_004830745.1	1297	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399335	Thailand	43242	PDT000495919.1	COMBINED	clinical	NZ_SSYF01000059.1	485	GCA_004830785.1	1297	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399356	Thailand	43181	PDT000495925.1	COMBINED	clinical	NZ_SSZB01000042.1	485	GCA_004830925.1	1297	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399327	Thailand	42649	PDT000495928.1	COMBINED	clinical	NZ_SSYR01000046.1	486	GCA_004830965.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399357	Thailand	43161	PDT000495935.1	COMBINED	clinical	NZ_SSZA01000047.1	486	GCA_004831125.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399350	Thailand	43195	PDT000495940.1	COMBINED	clinical	NZ_SSZF01000044.1	486	GCA_004831255.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399379	Thailand	43235	PDT000495942.1	COMBINED	clinical	NZ_STAC01000055.1	485	GCA_004831285.1	1297	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399423	Thailand	43273	PDT000495944.1	COMBINED	clinical	NZ_STAH01000052.1	485	GCA_004831355.1	1297	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399378	Thailand	43242	PDT000495946.1	COMBINED	clinical	NZ_STAD01000046.1	485	GCA_004831385.1	1297	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399351	Thailand	43192	PDT000495947.1	COMBINED	clinical	NZ_SSZE01000047.1	13716	GCA_004831405.1	14528	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399426	Thailand	43242	PDT000495948.1	COMBINED	clinical	NZ_STAE01000042.1	485	GCA_004831425.1	1297	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399425	Thailand	43242	PDT000495950.1	COMBINED	clinical	NZ_STAF01000051.1	485	GCA_004831485.1	1297	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399460	Thailand	43062	PDT000495953.1	COMBINED	clinical	NZ_STBR01000046.1	13716	GCA_004831525.1	14528	Homo sapiens	sputum	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399412	Thailand	43098	PDT000495956.1	COMBINED	clinical	NZ_STAQ01000062.1	4366	GCA_004831595.1	5178	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399398	Thailand	43140	PDT000495957.1	COMBINED	clinical	NZ_STBB01000046.1	458	GCA_004831585.1	1270	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399432	Thailand	43054	PDT000495964.1	COMBINED	clinical	NZ_STBU01000041.1	486	GCA_004831765.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11419418	Thailand	42471	PDT000495968.1	COMBINED	clinical	NZ_SSZQ01000073.1	2181	GCA_004831815.1	2993	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399397	Thailand	43181	PDT000495972.1	COMBINED	clinical	NZ_STBC01000047.1	486	GCA_004831915.1	1298	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399400	Thailand	43126	PDT000495974.1	COMBINED	clinical	NZ_STAZ01000045.1	458	GCA_004831945.1	1270	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399429	Thailand	43053	PDT000495976.1	COMBINED	clinical	NZ_STBX01000046.1	486	GCA_004831985.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399431	Thailand	43062	PDT000495977.1	COMBINED	clinical	NZ_STBV01000041.1	486	GCA_004832005.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399433	Thailand	43048	PDT000495978.1	COMBINED	clinical	NZ_STBT01000039.1	13716	GCA_004832035.1	14528	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399396	Thailand	43185	PDT000495979.1	COMBINED	clinical	NZ_STBD01000045.1	486	GCA_004832025.1	1298	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399395	Thailand	43192	PDT000495980.1	COMBINED	clinical	NZ_STBE01000046.1	13716	GCA_004832065.1	14528	Homo sapiens	sputum	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399386	Thailand	43300	PDT000495982.1	COMBINED	clinical	NZ_STBN01000049.1	9028	GCA_004832105.1	9840	Homo sapiens	sputum	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399399	Thailand	43126	PDT000495984.1	COMBINED	clinical	NZ_STBA01000046.1	13716	GCA_004832135.1	14528	Homo sapiens	sputum	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399430	Thailand	43053	PDT000495986.1	COMBINED	clinical	NZ_STBW01000047.1	486	GCA_004832175.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399462	Thailand	43048	PDT000495988.1	COMBINED	clinical	NZ_STBP01000042.1	486	GCA_004832255.1	1298	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399745	Thailand	43275	PDT000495992.1	COMBINED	clinical	NZ_STDZ01000055.1	486	GCA_004832315.1	1298	Homo sapiens	blood	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399476	Thailand	43104	PDT000495994.1	COMBINED	clinical	NZ_STCJ01000043.1	486	GCA_004832385.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399453	Thailand	42661	PDT000495995.1	COMBINED	clinical	NZ_STCX01000049.1	13716	GCA_004832355.1	14528	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399474	Thailand	43111	PDT000495997.1	COMBINED	clinical	NZ_STCL01000048.1	457	GCA_004832445.1	1269	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399485	Thailand	43076	PDT000496000.1	COMBINED	clinical	NZ_STCA01000052.1	13716	GCA_004832485.1	14528	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399483	Thailand	43083	PDT000496002.1	COMBINED	clinical	NZ_STCC01000046.1	7436	GCA_004832525.1	8248	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399484	Thailand	43076	PDT000496003.1	COMBINED	clinical	NZ_STCB01000046.1	7436	GCA_004832565.1	8248	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399723	Thailand	43244	PDT000496004.1	COMBINED	clinical	NZ_STDV01000048.1	486	GCA_004832555.1	1298	Homo sapiens	blood	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399469	Thailand	43257	PDT000496006.1	COMBINED	clinical	NZ_STCQ01000046.1	457	GCA_004832595.1	1269	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399477	Thailand	43096	PDT000496007.1	COMBINED	clinical	NZ_STCI01000047.1	457	GCA_004832625.1	1269	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399728	Thailand	43180	PDT000496010.1	COMBINED	clinical	NZ_STDR01000047.1	486	GCA_004832695.1	1298	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399440	Thailand	42971	PDT000496012.1	COMBINED	clinical	NZ_STDJ01000051.1	13715	GCA_004832745.1	14527	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399439	Thailand	42978	PDT000496013.1	COMBINED	clinical	NZ_STDK01000049.1	486	GCA_004832765.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399488	Thailand	43040	PDT000496014.1	COMBINED	clinical	NZ_STEX01000048.1	1178	GCA_004832805.1	1990	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399486	Thailand	43067	PDT000496016.1	COMBINED	clinical	NZ_STEY01000048.1	13716	GCA_004832825.1	14528	Homo sapiens	blood	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399428	Thailand	43062	PDT000496017.1	COMBINED	clinical	NZ_STBY01000044.1	13716	GCA_004832865.1	14528	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399427	Thailand	43069	PDT000496018.1	COMBINED	clinical	NZ_STBZ01000048.1	486	GCA_004832895.1	1298	Homo sapiens	stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_063860861.1	SAMN11399492	Thailand	42808	PDT000496019.1	COMBINED	clinical	NZ_STEU01000054.1	303	GCA_004832855.1	1115	Homo sapiens	blood	+	blaNDM-4	subclass B1 metallo-beta-lactamase NDM-4	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11399715	Thailand	43278	PDT000496021.1	COMBINED	clinical	NZ_STDX01000049.1	486	GCA_004832905.1	1298	Homo sapiens	sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10267049	Italy: Treviso	42795	PDT000399803.1	COMBINED	clinical	NZ_REGZ01000072.1	12784	GCA_003693335.1	13596	Homo sapiens	urine	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10267038	Italy: Treviso	42795	PDT000399804.1	COMBINED	clinical	NZ_REGY01000079.1	13694	GCA_003693405.1	14506	Homo sapiens	blood	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA104168729	Pakistan		PDT000522812.1	COMBINED	clinical	NZ_UFAA01000005.1	7569	GCA_900474365.1	8381	Homo sapiens	not available	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA104168728	Pakistan		PDT000522813.1	COMBINED	clinical	NZ_UFAE01000003.1	124541	GCA_900474395.1	125353	Homo sapiens	not available	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA104168727	Pakistan		PDT000522814.1	COMBINED	clinical	NZ_UFAD01000002.1	35506	GCA_900474425.1	36318	Homo sapiens	not available	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11974893	Greece:Thessaloniki	42460	PDT000524308.1	COMBINED	clinical	NZ_VEVL01000159.1	13041	GCA_006351115.1	13853	Homo sapiens	blood	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN12431303	USA	43556	PDT000562502.1	COMBINED	clinical	NZ_VOMG01000103.1	10535	GCA_007954075.1	11347	Homo sapiens		+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN12431272	USA	43313	PDT000562504.1	COMBINED	clinical	NZ_VOMF01000297.1	3095	GCA_007954055.1	3907	Homo sapiens		-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_063860861.1	SAMN12264830	South Korea: Seoul	43446	PDT000571833.1	COMBINED	clinical	NZ_CP041930.1	34160	GCA_008065415.1	34972	Homo sapiens		-	blaNDM-4	subclass B1 metallo-beta-lactamase NDM-4	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
